"","sent_raw","syuzhet","bing","afinn","nrc"
"246","245,""There was something very awful, too, in the spectre's being provided with an infernal atmosphere of its own.""",-1.75,-2,-3,-1
"247","246,""Scrooge could not feel it himself, but this was clearly the case; for though the Ghost sat perfectly motionless, its hair, and skirts, and tassels, were still agitated as by the hot vapour from an oven.""",-0.75,2,3,-2
"248","247,""""""You see this toothpick?"""" said Scrooge, returning quickly to the charge, for the reason just assigned; and wishing, though it were only for a second, to divert the vision's stony gaze from himself.""",1.15,0,1,1
"249","248,""""""I do,"""" replied the Ghost.""",-0.6,0,-1,0
"250","249,""""""You are not looking at it,"""" said Scrooge.""",0,0,0,0
"251","250,""""""But I see it,"""" said the Ghost, """"notwithstanding.""""""",-0.6,0,-1,0
"252","251,""""""Well!"""" returned Scrooge, """"I have but to swallow this, and be for the rest of my days persecuted by a legion of goblins, all of my own creation. Humbug, I tell you! humbug!""""""",-0.45,1,-4,0
"253","252,""At this the spirit raised a frightful cry, and shook its chain with such a dismal and appalling noise, that Scrooge held on tight to his chair, to save himself from falling in a swoon.""",-2.5,-6,-3,-4
"254","253,""But how much greater was his horror, when the phantom taking off the bandage round its head, as if it were too warm to wear indoors, its lower jaw dropped down upon its breast!""",-0.75,1,3,-3
"255","254,""Scrooge fell upon his knees, and clasped his hands before his face.""",-0.5,-1,0,-1
"256","255,""""""Mercy!"""" he said.""",1,1,2,1
"257","256,""""""Dreadful apparition, why do you trouble me?""""""",-1.25,-2,-5,-1
"258","257,""""""Man of the worldly mind!"""" replied the Ghost, """"do you believe in me or not?""""""",-0.6,0,-1,0
"259","258,""""""I do,"""" said Scrooge.""",0,0,0,0
"260","259,""""""I must. But why do spirits walk the earth, and why do they come to me?""""""",0.25,0,0,1
"261","260,""""""It is required of every man,"""" the Ghost returned, """"that the spirit within him should walk abroad among his fellowmen, and travel far and wide; and if that spirit goes not forth in life, it is condemned to do so after death. It is doomed to wander through the world--oh, woe is me!--and witness what it cannot share, but might have shared on earth, and turned to happiness!""""""",-0.8,-3,-1,0
"262","261,""Again the spectre raised a cry, and shook its chain and wrung its shadowy hands.""",-2,-2,-1,-1
"263","262,""""""You are fettered,"""" said Scrooge, trembling.""",-0.5,0,-2,-1
"264","263,""""""Tell me why?""""""",0,0,0,0
"265","264,""""""I wear the chain I forged in life,"""" replied the Ghost.""",-0.6,-1,-1,-1
"266","265,""""""I made it link by link, and yard by yard; I girded it on of my own free will, and of my own free will I wore it. Is its pattern strange to you?""""""",0,0,0,0
"267","266,Scrooge trembled more and more.",0,0,0,0
"268","267,""""""Or would you know,"""" pursued the Ghost, """"the weight and length of the strong coil you bear yourself? It was full as heavy and as long as this, seven Christmas Eves ago. You have laboured on it, since. It is a ponderous chain!""""""",0.05,1,1,0
"269","268,""Scrooge glanced about him on the floor, in the expectation of finding himself surrounded by some fifty or sixty fathoms of iron cable: but he could see nothing.""",0.25,0,0,2
"270","269,""""""Jacob,"""" he said, imploringly.""",0,0,0,0
"271","270,""""""Old Jacob Marley, tell me more. Speak comfort to me, Jacob!""""""",0.75,1,2,1
"272","271,""""""I have none to give,"""" the Ghost replied.""",-0.6,0,-1,0
"273","272,""""""It comes from other regions, Ebenezer Scrooge, and is conveyed by other ministers, to other kinds of men. Nor can I tell you what I would. A very little more is all permitted to me. I cannot rest, I cannot stay, I cannot linger anywhere. My spirit never walked beyond our counting-house--mark me!--in life my spirit never roved beyond the narrow limits of our money-changing hole; and weary journeys lie before me!""""""",-1,-3,-2,1
"274","273,""It was a habit with Scrooge, whenever he became thoughtful, to put his hands in his breeches pockets.""",1,1,2,1
"275","274,""Pondering on what the Ghost had said, he did so now, but without lifting up his eyes, or getting off his knees.""",-0.6,0,-1,0
"276","275,""""""You must have been very slow about it, Jacob,"""" Scrooge observed, in a business-like manner, though with humility and deference.""",1,2,2,2
"277","276,""""""Slow!"""" the Ghost repeated.""",-0.85,-1,-1,0
"278","277,""""""Seven years dead,"""" mused Scrooge.""",-1,-1,-3,0
"279","278,""""""And travelling all the time!""""""",0,0,0,0
"280","279,""""""The whole time,"""" said the Ghost.""",-0.6,0,-1,0
"281","280,""""""No rest, no peace. Incessant torture of remorse.""""""",-1.75,-2,-5,-1
"282","281,""""""You travel fast?"""" said Scrooge.""",0,1,0,0
"283","282,""""""On the wings of the wind,"""" replied the Ghost.""",-0.6,0,-1,0
"284","283,""""""You might have got over a great quantity of ground in seven years,"""" said Scrooge.""",0.5,1,3,0
"285","284,""The Ghost, on hearing this, set up another cry, and clanked its chain so hideously in the dead silence of the night, that the Ward would have been justified in indicting it for a nuisance.""",-2.85,-4,-3,-3
"286","285,""""""Oh! captive, bound, and double-ironed,"""" cried the phantom, """"not to know, that ages of incessant labour by immortal creatures, for this earth must pass into eternity before the good of which it is susceptible is all developed. Not to know that any Christian spirit working kindly in its little sphere, whatever it may be, will find its mortal life too short for its vast means of usefulness. Not to know that no space of regret can make amends for one life's opportunity misused! Yet such was I! Oh! such was I!""""""",-0.65,-1,3,0
"287","286,""""""But you were always a good man of business, Jacob,"""" faltered Scrooge, who now began to apply this to himself.""",-0.05,0,3,1
"288","287,""""""Business!"""" cried the Ghost, wringing its hands again.""",-1.6,0,-3,0
"289","288,""""""Mankind was my business. The common welfare was my business; charity, mercy, forbearance, and benevolence, were, all, my business. The dealings of my trade were but a drop of water in the comprehensive ocean of my business!""""""",3.45,3,3,5
"290","289,""It held up its chain at arm's length, as if that were the cause of all its unavailing grief, and flung it heavily upon the ground again.""",-0.75,-1,-4,-2
"291","290,""""""At this time of the rolling year,"""" the spectre said, """"I suffer most. Why did I walk through crowds of fellow-beings with my eyes turned down, and never raise them to that blessed Star which led the Wise Men to a poor abode! Were there no poor homes to which its light would have conducted me!""""""",1.25,0,-5,3
"292","291,""Scrooge was very much dismayed to hear the spectre going on at this rate, and began to quake exceedingly.""",-0.15,0,-2,0
"293","292,""""""Hear me!"""" cried the Ghost.""",-1.6,0,-3,0
"294","293,""""""My time is nearly gone.""""""",0,0,0,0
"295","294,""""""I will,"""" said Scrooge.""",0,0,0,0
"296","295,""""""But don't be hard upon me! Don't be flowery, Jacob! Pray!""""""",0.45,-1,0,2
"297","296,""""""How it is that I appear before you in a shape that you can see, I may not tell. I have sat invisible beside you many and many a day.""""""",0,-1,0,1
"298","297,It was not an agreeable idea.",0.75,1,2,1
"299","298,""Scrooge shivered, and wiped the perspiration from his brow.""",0,0,0,0
"300","299,""""""That is no light part of my penance,"""" pursued the Ghost.""",-0.85,0,-2,0
"301","300,""""""I am here to-night to warn you, that you have yet a chance and hope of escaping my fate. A chance and hope of my procuring, Ebenezer.""""""",-0.5,0,1,-1
"302","301,""""""You were always a good friend to me,"""" said Scrooge.""",1.55,1,4,2
"303","302,""""""Thank'ee!""""""",0,0,0,0
"304","303,""""""You will be haunted,"""" resumed the Ghost, """"by Three Spirits.""""""",-1.1,0,-3,0
"305","304,Scrooge's countenance fell almost as low as the Ghost's had done.",-0.5,-1,0,-1
"306","305,""""""Is that the chance and hope you mentioned, Jacob?"""" he demanded, in a faltering voice.""",0.35,0,3,1
"307","306,""""""It is.""""""",0,0,0,0
"308","307,""""""I--I think I'd rather not,"""" said Scrooge.""",0,0,0,0
"309","308,""""""Without their visits,"""" said the Ghost, """"you cannot hope to shun the path I tread. Expect the first to-morrow, when the bell tolls One.""""""",-0.2,-1,1,1
"310","309,""""""Couldn't I take 'em all at once, and have it over, Jacob?"""" hinted Scrooge.""",0,0,0,0
"311","310,""""""Expect the second on the next night at the same hour. The third upon the next night when the last stroke of Twelve has ceased to vibrate. Look to see me no more; and look that, for your own sake, you remember what has passed between us!""""""",0.15,-1,-1,0
"312","311,""When it had said these words, the spectre took its wrapper from the table, and bound it round its head, as before.""",-0.25,0,0,-2
"313","312,""Scrooge knew this, by the smart sound its teeth made, when the jaws were brought together by the bandage.""",0.25,1,1,0
"314","313,""He ventured to raise his eyes again, and found his supernatural visitor confronting him in an erect attitude, with its chain wound over and about its arm.""",-0.05,-1,0,1
"315","314,""The apparition walked backward from him; and at every step it took, the window raised itself a little, so that when the spectre reached it, it was wide open.""",-0.5,-1,1,-1
"316","315,""It beckoned Scrooge to approach, which he did.""",0.5,1,0,0
"317","316,""When they were within two paces of each other, Marley's Ghost held up its hand, warning him to come no nearer.""",-1.1,-1,-5,0
"318","317,Scrooge stopped.",-0.4,0,-1,0
"319","318,""Not so much in obedience, as in surprise and fear: for on the raising of the hand, he became sensible of confused noises in the air; incoherent sounds of lamentation and regret; wailings inexpressibly sorrowful and self-accusatory.""",-1.6,-5,-10,-2
"320","319,""The spectre, after listening for a moment, joined in the mournful dirge; and floated out upon the bleak, dark night.""",-1.5,-3,-2,-1
"321","320,Scrooge followed to the window: desperate in his curiosity.",-0.25,-1,-3,0
"322","321,He looked out.",0,0,0,0
"323","322,""The air was filled with phantoms, wandering hither and thither in restless haste, and moaning as they went.""",-1.35,-2,-4,0
"324","323,Every one of them wore chains like Marley's Ghost; some few (they might be guilty governments) were linked together; none were free.",-0.35,1,-1,-1
"325","324,Many had been personally known to Scrooge in their lives.",0,0,0,0
"326","325,""He had been quite familiar with one old ghost, in a white waistcoat, with a monstrous iron safe attached to its ankle, who cried piteously at being unable to assist a wretched woman with an infant, whom it saw below, upon a door-step.""",0.25,-2,-4,4
"327","326,""The misery with them all was, clearly, that they sought to interfere, for good, in human matters, and had lost the power for ever.""",-0.85,-1,0,-1
"328","327,""Whether these creatures faded into mist, or mist enshrouded them, he could not tell.""",-0.25,-1,0,0
"329","328,But they and their spirit voices faded together; and the night became as it had been when he walked home.",0.5,0,1,1
"330","329,""Scrooge closed the window, and examined the door by which the Ghost had entered.""",-0.6,0,-1,0
