,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
55,56,"55,""He had so heated himself with rapid walking in the fog and frost, this nephew of Scrooge's, that he was all in a glow; his face was ruddy and handsome; his eyes sparkled, and his breath smoked again.""",1.0,2,3,1,204,38,had so heated himself with rapid walking in the fog and frost this nephew of scrooge own that he was all in a glow his face was ruddy and handsome his eyes sparkled and his breath smoked again,0.7620585753565572,0.8333333333333334,0.22799120848527868,0.4529213454377463,1.543383628067298,2.0,0.5099251266510197,2.644238692062746,0.9411650871755378,1.5,0.29583855130809067,0.7273166321074664,0.5236468285273771,1.0,0.11391604337466045,0.5372398429713375,,,,,,,,,,,,,,,,,
56,57,"56,""""""Christmas a humbug, uncle!"""" said Scrooge's nephew.""",-0.25,0,-2,-1,58,7,a humbug uncle said scrooge own nephew,-0.3439667658790469,-0.20833333333333334,-0.5252961866089223,-0.6139636355238495,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.8483021008627571,-1.0,-1.4386276135527112,-2.6291303077893295,-0.8677718098578093,-1.0,-1.6060697845008025,-2.9130508461256124,,,,,,,,,,,,,,,,,
57,58,"57,""""""You don't mean that, I am sure?""""""",0.0,0,0,0,40,7,do not mean that i am sure,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
58,59,"58,""""""I do,"""" said Scrooge.""",0.0,0,0,0,28,4,do said scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
59,60,"59,""""""Merry Christmas! What right have you to be merry? What reason have you to be merry? You're poor enough.""""""",1.65,2,1,2,112,19,christmas what right have you to be merry what reason have you to be merry you are poor enough,1.3371917527990713,1.375,0.9632323498778671,1.4942473204180122,1.543383628067298,2.0,1.0413707580722646,5.287086411641503,0.22537821196021987,0.5,0.17049075412435094,0.48475022245142557,1.2193561477199704,2.0,0.9170839010299906,2.148394153744402,,,,,,,,,,,,,,,,,
60,61,"60,""""""Come, then,"""" returned the nephew gaily.""",1.0,1,0,0,47,6,then returned the nephew gaily,0.7620585753565572,0.8333333333333334,1.9307039818471743,2.864482585705281,0.7669745321787148,1.0,1.659637404309884,8.361689907263308,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
61,62,"61,""""""What right have you to be dismal? What reason have you to be morose? You're rich enough.""""""",0.9,2,0,0,97,17,right have you to be dismal what reason have you to be morose you are rich enough,0.6735765480577088,0.75,0.5513351817072766,0.9108751502692453,1.543383628067298,2.0,1.16637616325387,5.908730904485887,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
62,63,"62,""Scrooge having no better answer ready on the spur of the moment, said, """"Bah!"""" again; and followed it up with """"Humbug.""""""",1.35,2,-1,-1,127,21,having no better answer ready on the spur of the moment said bah again and followed it up with humbug,1.0717456709025266,1.1250000000000002,0.6892372233750765,1.1061865520761445,1.543383628067298,2.0,0.9401645732964862,4.78379403547382,-0.49040866325509813,-0.5,-0.30665942931335144,-0.43860550827232747,-0.8677718098578093,-1.0,-0.6384177129526672,-0.9719412865940286,,,,,,,,,,,,,,,,,
63,64,"63,""""""Don't be cross, uncle!"""" said the nephew.""",0.0,0,0,-1,48,7,not be cross uncle said the nephew,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.8677718098578093,-1.0,-1.6060697845008025,-2.9130508461256124,,,,,,,,,,,,,,,,,
64,65,"64,""""""What else can I be,"""" returned the uncle, """"when I live in such a world of fools as this? Merry Christmas! Out upon merry Christmas! What's Christmas time to you but a time for paying bills without money; a time for finding yourself a year older, but not an hour richer; a time for balancing your books and having every item in 'em through a round dozen of months presented dead against you? If I could work my will,"""" said Scrooge indignantly, """"every idiot who goes about with 'Merry Christmas' on his lips, should be boiled with his own pudding, and buried with a stake of holly through his heart. He should!""""""",-1.75,0,-5,0,620,112,else can i be returned the uncle when i live in such a world of fools as this merry christmas out upon merry christmas what is christmas time to you but a time for paying bills without money a time for finding yourself a year older but not an hour richer a time for balancing your books and having every item in them through a round dozen of months presented dead against you if i could work my will said scrooge indignantly every idiot who goes about with merry christmas on his lips should be boiled with his own pudding and buried with a stake of holly through his heart he should,-1.6711971753617718,-1.4583333333333335,-0.28170829893165344,-0.2689688027422131,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-1.9219824136857342,-2.5,-0.2925758653657991,-0.41135174220166054,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
65,66,"65,""""""Uncle!"""" pleaded the nephew.""",-0.4,0,0,0,35,4,pleaded the nephew,-0.47668980682731943,-0.33333333333333337,-1.3042929139938868,-1.7172608818043629,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
66,67,"66,""""""Nephew!"""" returned the uncle sternly, """"keep Christmas in your own way, and let me keep it in mine.""""""",-0.6,0,0,0,108,18,returned the uncle sternly keep christmas in your own way and let me keep it in mine,-0.653653861425016,-0.5,-0.496749433156188,-0.5735327153833005,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
67,68,"67,""""""Keep it!"""" repeated Scrooge's nephew.""",0.0,0,0,0,44,5,it repeated scrooge own nephew,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
68,69,"68,""""""But you don't keep it.""""""",0.0,0,0,0,31,5,you do not keep it,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
69,70,"69,""""""Let me leave it alone, then,"""" said Scrooge.""",-0.85,0,-3,-1,51,8,me leave it alone then said scrooge,-0.8748589296721369,-0.7083333333333334,-1.3816820825816585,-1.8268675766635987,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-1.2061955384704162,-1.5,-1.863514543557206,-3.4513489620979776,-0.8677718098578093,-1.0,-1.4247752417575679,-2.5493740863096805,0.12266187050359716,-0.014388489208633094,0.35251798561151076,0.2517985611510791,0.1781474820143885,-0.002766165717074744,-0.047417899425511084,0.013071659314862675,0.08651962422243159,0.12266187050359716,-0.002766165717074744,-0.014388489208633094,-0.047417899425511084,0.35251798561151076,0.013071659314862675,0.2517985611510791,0.08651962422243159
70,71,"70,""""""Much good may it do you! Much good it has ever done you!""""""",0.75,1,3,1,65,13,good may it do you much good it has ever done you,0.5408535071094364,0.625,0.608925646280983,0.9924408343633015,0.7669745321787148,1.0,0.7549438361968777,3.862702255392197,0.9411650871755378,1.5,1.018063151792216,2.1249273778942968,0.5236468285273771,1.0,0.6285519782366021,1.5695992645150298,0.12158273381294968,-0.02877697841726619,0.3597122302158273,0.2446043165467626,0.17428057553956836,-0.007452419594232647,-0.10877651530603381,0.026615917651791186,0.05969364779152773,0.12158273381294968,-0.007452419594232647,-0.02877697841726619,-0.10877651530603381,0.3597122302158273,0.026615917651791186,0.2446043165467626,0.05969364779152773
71,72,"71,""""""There are many things from which I might have derived good, by which I have not profited, I dare say,"""" returned the nephew.""",0.75,1,3,1,131,23,are many things from which i might have derived good by which i have not profited i dare say returned the nephew,0.5408535071094364,0.625,0.304394928965583,0.5611323448529576,0.7669745321787148,1.0,0.417375800910408,2.183996364304758,0.9411650871755378,1.5,0.5408487743145697,1.2014474222687876,0.5236468285273771,1.0,0.2885030971570297,0.8874613833698627,0.13812949640287775,-0.014388489208633094,0.381294964028777,0.2589928057553957,0.19100719424460433,0.06440347318885552,-0.047417899425511084,0.06724869266257671,0.11334560065333554,0.13812949640287775,0.06440347318885552,-0.014388489208633094,-0.047417899425511084,0.381294964028777,0.06724869266257671,0.2589928057553957,0.11334560065333554
72,73,"72,""""""Christmas among the rest. But I am sure I have always thought of Christmas time, when it has come round--apart from the veneration due to its sacred name and origin, if anything belonging to it can be apart from that--as a good time; a kind, forgiving, charitable, pleasant time; the only time I know of, in the long calendar of the year, when men and women seem by one consent to open their shut-up hearts freely, and to think of people below them as if they really were fellow-passengers to the grave, and not another race of creatures bound on other journeys. And therefore, uncle, though it has never put a scrap of gold or silver in my pocket, I believe that it has done me good, and will do me good; and I say, God bless it!""""""",5.95,4,16,10,739,138,among the rest but i am sure i have always thought of christmas time when it has come round apart from the veneration due to its sacred name and origin if anything belonging to it can be apart from that as a good time a kind forgiving charitable pleasant time the only time i know of in the long calendar of the year when men and women seem by one consent to open their shut up hearts freely and to think of people below them as if they really were fellow passengers to the grave and not another race of creatures bound on other journeys and therefore uncle though it has never put a scrap of gold or silver in my pocket i believe that it has done me good and will do me good and i say god bless it,5.1419189266495495,4.958333333333334,0.4322473788916218,0.7422104559345555,3.0962018198444645,4.0,0.27108986975080485,1.4565250733324393,5.593779776075105,8.0,0.47206472396347343,1.0683401757903457,6.785030701260716,10.0,0.5837059592515287,1.4796381734179076,0.1392086330935252,-0.02158273381294964,0.39568345323741005,0.26618705035971224,0.19487410071942446,0.06908972706601335,-0.07809720736577244,0.09433720933643364,0.1401715770842395,0.1392086330935252,0.06908972706601335,-0.02158273381294964,-0.07809720736577244,0.39568345323741005,0.09433720933643364,0.26618705035971224,0.1401715770842395
73,74,"73,The clerk in the Tank involuntarily applauded.",0.2,-2,2,0,49,7,clerk in the tank involuntarily applauded,0.05420235696577059,0.16666666666666669,0.25499778761598374,0.4911709084190795,-1.5622527554870347,-2.0,-2.904950021846393,-14.337733621298854,0.5832716495678789,1.0,1.2786133519850151,2.6291303077893295,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.16798561151079142,-0.007194244604316547,0.43884892086330934,0.2949640287769784,0.22365107913669063,0.19405649712355794,-0.01673859148524972,0.1756027593580046,0.24747548280785514,0.16798561151079142,0.19405649712355794,-0.007194244604316547,-0.01673859148524972,0.43884892086330934,0.1756027593580046,0.2949640287769784,0.24747548280785514
74,75,"74,""Becoming immediately sensible of the impropriety, he poked the fire, and extinguished the last frail spark for ever.""",-0.9,-1,-1,-1,121,18,immediately sensible of the impropriety he poked the fire and extinguished the last frail spark for ever,-0.9190999433215611,-0.75,-0.6992243826034059,-0.8602990730749507,-0.7858436595984516,-1.0,-0.5829018276567064,-2.790325171718627,-0.49040866325509813,-0.5,-0.34441383773025924,-0.5116658372460632,-0.8677718098578093,-1.0,-0.7191257444615801,-1.1338415564320121,0.14892086330935256,-0.02158273381294964,0.39568345323741005,0.2949640287769784,0.20449640287769782,0.11126601196043466,-0.07809720736577244,0.09433720933643364,0.24747548280785514,0.14892086330935256,0.11126601196043466,-0.02158273381294964,-0.07809720736577244,0.39568345323741005,0.09433720933643364,0.2949640287769784,0.24747548280785514
75,76,"75,""""""Let me hear another sound from you,"""" said Scrooge, """"and you' keep your Christmas by losing your situation! You're quite a powerful speaker, sir,"""" he added, turning to his nephew.""",0.25,0,-1,1,188,30,me hear another sound from you said scrooge and you keep your christmas by losing your situation you are quite a powerful speaker sir he added turning to his nephew,0.09844337061519474,0.20833333333333334,0.009460430181888552,0.14341503115702045,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.49040866325509813,-0.5,-0.2386863974317943,-0.30706770172614456,0.5236468285273771,1.0,0.18530998952651762,0.6804560623572322,0.15791366906474824,-0.014388489208633094,0.4172661870503597,0.2949640287769784,0.21393884892086334,0.1503181276034173,-0.047417899425511084,0.13496998434721919,0.24747548280785514,0.15791366906474824,0.1503181276034173,-0.014388489208633094,-0.047417899425511084,0.4172661870503597,0.13496998434721919,0.2949640287769784,0.24747548280785514
76,77,"76,""""""I wonder you don't go into Parliament.""""""",0.0,1,0,0,47,7,wonder you do not go into parliament,-0.12276169763192607,0.0,-0.09179953426175227,0.0,0.7669745321787148,1.0,1.4197746914272629,7.168866810649427,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.16043165467625906,-0.014388489208633094,0.39568345323741005,0.28776978417266186,0.20737410071942447,0.16125271998345256,-0.047417899425511084,0.09433720933643364,0.2206495063769512,0.16043165467625906,0.16125271998345256,-0.014388489208633094,-0.047417899425511084,0.39568345323741005,0.09433720933643364,0.28776978417266186,0.2206495063769512
77,78,"77,""""""Don't be angry, uncle. Come! Dine with us to-morrow.""""""",-0.75,-1,-3,-1,61,9,not be angry uncle come dine with us to morrow,-0.7863769023732885,-0.625,-1.1036124753118062,-1.43303609934146,-0.7858436595984516,-1.0,-1.143380688026824,-5.5775534231578785,-1.2061955384704162,-1.5,-1.6655669949697076,-3.0682913636409324,-0.8677718098578093,-1.0,-1.2837236607775375,-2.2664246871632123,0.1651079136690648,-0.007194244604316547,0.4244604316546763,0.2805755395683453,0.21573741007194247,0.1815598201178035,-0.01673859148524972,0.14851424268414767,0.1938235299460472,0.1651079136690648,0.1815598201178035,-0.007194244604316547,-0.01673859148524972,0.4244604316546763,0.14851424268414767,0.2805755395683453,0.1938235299460472
78,79,"78,""Scrooge said that he would see him--yes, indeed he did.""",0.0,0,1,0,60,10,said that he would see him yes indeed he did,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.39571362766818635,0.9205895832968631,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.16978417266187057,-0.007194244604316547,0.4244604316546763,0.302158273381295,0.22230215827338132,0.20186692025215455,-0.01673859148524972,0.14851424268414767,0.2743014592387591,0.16978417266187057,0.20186692025215455,-0.007194244604316547,-0.01673859148524972,0.4244604316546763,0.14851424268414767,0.302158273381295,0.2743014592387591
79,80,"79,""He went the whole length of the expression, and said that he would see him in that extremity first.""",-0.25,0,0,-1,104,19,went the whole length of the expression and said that he would see him in that extremity first,-0.3439667658790469,-0.20833333333333334,-0.2516528500404825,-0.2264011091542443,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.8677718098578093,-1.0,-0.6893926962062363,-1.074197076872201,0.16546762589928063,0.007194244604316547,0.4244604316546763,0.2949640287769784,0.22302158273381295,0.18312190474352283,0.044620024395273,0.14851424268414767,0.24747548280785514,0.16546762589928063,0.18312190474352283,0.007194244604316547,0.044620024395273,0.4244604316546763,0.14851424268414767,0.2949640287769784,0.24747548280785514
80,81,"80,""""""But why?"""" cried Scrooge's nephew.""",-1.0,0,-2,0,41,5,why cried scrooge own nephew,-1.0075819706204092,-0.8333333333333334,-2.5179963669592866,-3.4362355968240994,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.8483021008627571,-1.0,-1.9809910797279062,-3.678683324870898,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.1820143884892087,0.02158273381294964,0.460431654676259,0.2949640287769784,0.23974820143884895,0.254977797526611,0.10597864027579573,0.21623553436879014,0.24747548280785514,0.1820143884892087,0.254977797526611,0.02158273381294964,0.10597864027579573,0.460431654676259,0.21623553436879014,0.2949640287769784,0.24747548280785514
